freq,size_emp,nace_r2,indic_is,unit,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,10-49,C10-S951_X_K,E_DI3_VHI,PC_ENT,RS	: 	: 	: 	: 	: 	: 	0.1 	: 	2.3 
A,10-49,C10-S951_X_K,E_DI3_VHI,PC_ENT,SE	: 	: 	: 	: 	: 	: 	6.7 	: 	5.3 b
A,10-49,C10-S951_X_K,E_DI3_VHI,PC_ENT,SI	: 	: 	: 	: 	: 	: 	3.2 	: 	2.7 
A,10-49,C10-S951_X_K,E_DI3_VHI,PC_ENT,SK	: 	: 	: 	: 	: 	: 	2.0 	: 	2.3 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,AT	: 	: 	: 	: 	: 	: 	38.7 	: 	45.5 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,BA	: 	: 	: 	: 	: 	: 	70.7 	: 	60.4 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,BE	: 	: 	: 	: 	: 	: 	37.1 	: 	28.4 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,BG	: 	: 	: 	: 	: 	: 	77.5 	: 	74.5 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,CY	: 	: 	: 	: 	: 	: 	36.3 	: 	35.5 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,CZ	: 	: 	: 	: 	: 	: 	50.4 	: 	54.2 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,DE	: 	: 	: 	: 	: 	: 	44.7 	: 	42.3 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,DK	: 	: 	: 	: 	: 	: 	23.2 	: 	27.5 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,EA	: 	: 	: 	: 	: 	: 	45.6 	: 	43.3 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,EE	: 	: 	: 	: 	: 	: 	49.0 	: 	47.7 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,EL	: 	: 	: 	: 	: 	: 	64.8 	: 	59.2 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,ES	: 	: 	: 	: 	: 	: 	42.9 	: 	42.6 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,EU27_2020	: 	: 	: 	: 	: 	: 	48.2 	: 	45.4 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,FI	: 	: 	: 	: 	: 	: 	20.6 	: 	16.5 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,FR	: 	: 	: 	: 	: 	: 	56.6 	: 	51.5 b
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,HR	: 	: 	: 	: 	: 	: 	52.9 	: 	46.6 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,HU	: 	: 	: 	: 	: 	: 	68.5 	: 	49.7 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,IE	: 	: 	: 	: 	: 	: 	39.2 	: 	37.5 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,IT	: 	: 	: 	: 	: 	: 	41.6 	: 	41.3 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,LT	: 	: 	: 	: 	: 	: 	47.0 	: 	43.9 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,LU	: 	: 	: 	: 	: 	: 	50.1 	: 	45.6 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,LV	: 	: 	: 	: 	: 	: 	65.7 	: 	55.1 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,ME	: 	: 	: 	: 	: 	: 	54.2 	: 	37.8 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,MK	: 	: 	: 	: 	: 	: 	73.5 	: 	: 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,MT	: 	: 	: 	: 	: 	: 	30.4 	: 	26.6 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,NL	: 	: 	: 	: 	: 	: 	27.3 	: 	23.5 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,NO	: 	: 	: 	: 	: 	: 	24.5 	: 	21.4 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,PL	: 	: 	: 	: 	: 	: 	64.1 	: 	54.0 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,PT	: 	: 	: 	: 	: 	: 	55.4 	: 	50.2 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,RO	: 	: 	: 	: 	: 	: 	79.5 	: 	75.1 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,RS	: 	: 	: 	: 	: 	: 	60.4 	: 	52.9 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,SE	: 	: 	: 	: 	: 	: 	15.5 	: 	22.4 b
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,SI	: 	: 	: 	: 	: 	: 	48.5 	: 	54.1 
A,10-49,C10-S951_X_K,E_DI3_VLO,PC_ENT,SK	: 	: 	: 	: 	: 	: 	60.3 	: 	61.2 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,AT	: 	: 	: 	: 	: 	: 	: 	24.8 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,BA	: 	: 	: 	: 	: 	: 	: 	15.2 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,BE	: 	: 	: 	: 	: 	: 	: 	30.6 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,BG	: 	: 	: 	: 	: 	: 	: 	13.8 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,CY	: 	: 	: 	: 	: 	: 	: 	26.5 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,CZ	: 	: 	: 	: 	: 	: 	: 	21.9 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,DE	: 	: 	: 	: 	: 	: 	: 	29.1 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,DK	: 	: 	: 	: 	: 	: 	: 	43.0 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,EA	: 	: 	: 	: 	: 	: 	: 	24.3 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,EE	: 	: 	: 	: 	: 	: 	: 	23.3 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,EL	: 	: 	: 	: 	: 	: 	: 	13.1 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,ES	: 	: 	: 	: 	: 	: 	: 	20.9 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,EU27_2020	: 	: 	: 	: 	: 	: 	: 	24.1 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,FI	: 	: 	: 	: 	: 	: 	: 	44.5 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,FR	: 	: 	: 	: 	: 	: 	: 	15.2 b	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,HR	: 	: 	: 	: 	: 	: 	: 	20.5 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,HU	: 	: 	: 	: 	: 	: 	: 	17.9 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,IE	: 	: 	: 	: 	: 	: 	: 	39.2 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,IT	: 	: 	: 	: 	: 	: 	: 	21.8 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,LT	: 	: 	: 	: 	: 	: 	: 	22.4 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,LU	: 	: 	: 	: 	: 	: 	: 	22.8 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,LV	: 	: 	: 	: 	: 	: 	: 	14.9 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,ME	: 	: 	: 	: 	: 	: 	: 	19.7 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,MK	: 	: 	: 	: 	: 	: 	: 	8.6 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,MT	: 	: 	: 	: 	: 	: 	: 	34.2 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,NL	: 	: 	: 	: 	: 	: 	: 	31.5 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,NO	: 	: 	: 	: 	: 	: 	: 	35.0 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,PL	: 	: 	: 	: 	: 	: 	: 	20.0 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,PT	: 	: 	: 	: 	: 	: 	: 	27.7 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,RO	: 	: 	: 	: 	: 	: 	: 	15.9 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,RS	: 	: 	: 	: 	: 	: 	: 	30.8 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,SE	: 	: 	: 	: 	: 	: 	: 	47.0 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,SI	: 	: 	: 	: 	: 	: 	: 	24.3 	: 
A,10-49,C10-S951_X_K,E_DI4_HI,PC_ENT,SK	: 	: 	: 	: 	: 	: 	: 	17.9 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,AT	: 	: 	: 	: 	: 	: 	: 	36.9 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,BA	: 	: 	: 	: 	: 	: 	: 	34.3 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,BE	: 	: 	: 	: 	: 	: 	: 	38.3 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,BG	: 	: 	: 	: 	: 	: 	: 	28.7 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,CY	: 	: 	: 	: 	: 	: 	: 	38.2 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,CZ	: 	: 	: 	: 	: 	: 	: 	40.0 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,DE	: 	: 	: 	: 	: 	: 	: 	42.6 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,DK	: 	: 	: 	: 	: 	: 	: 	35.2 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,EA	: 	: 	: 	: 	: 	: 	: 	41.2 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,EE	: 	: 	: 	: 	: 	: 	: 	37.6 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,EL	: 	: 	: 	: 	: 	: 	: 	23.3 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,ES	: 	: 	: 	: 	: 	: 	: 	41.8 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,EU27_2020	: 	: 	: 	: 	: 	: 	: 	39.5 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,FI	: 	: 	: 	: 	: 	: 	: 	36.7 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,FR	: 	: 	: 	: 	: 	: 	: 	43.7 b	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,HR	: 	: 	: 	: 	: 	: 	: 	30.0 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,HU	: 	: 	: 	: 	: 	: 	: 	27.9 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,IE	: 	: 	: 	: 	: 	: 	: 	39.9 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,IT	: 	: 	: 	: 	: 	: 	: 	44.4 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,LT	: 	: 	: 	: 	: 	: 	: 	34.6 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,LU	: 	: 	: 	: 	: 	: 	: 	38.3 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,LV	: 	: 	: 	: 	: 	: 	: 	32.3 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,ME	: 	: 	: 	: 	: 	: 	: 	29.8 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,MK	: 	: 	: 	: 	: 	: 	: 	29.6 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,MT	: 	: 	: 	: 	: 	: 	: 	35.0 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,NL	: 	: 	: 	: 	: 	: 	: 	41.3 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,NO	: 	: 	: 	: 	: 	: 	: 	44.3 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,PL	: 	: 	: 	: 	: 	: 	: 	34.6 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,PT	: 	: 	: 	: 	: 	: 	: 	37.3 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,RO	: 	: 	: 	: 	: 	: 	: 	33.8 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,RS	: 	: 	: 	: 	: 	: 	: 	42.9 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,SE	: 	: 	: 	: 	: 	: 	: 	31.5 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,SI	: 	: 	: 	: 	: 	: 	: 	36.6 	: 
A,10-49,C10-S951_X_K,E_DI4_LO,PC_ENT,SK	: 	: 	: 	: 	: 	: 	: 	37.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,AT	: 	: 	: 	: 	: 	: 	: 	2.1 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,BA	: 	: 	: 	: 	: 	: 	: 	1.7 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,BE	: 	: 	: 	: 	: 	: 	: 	5.7 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,BG	: 	: 	: 	: 	: 	: 	: 	1.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,CY	: 	: 	: 	: 	: 	: 	: 	2.5 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,CZ	: 	: 	: 	: 	: 	: 	: 	1.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,DE	: 	: 	: 	: 	: 	: 	: 	2.6 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,DK	: 	: 	: 	: 	: 	: 	: 	8.6 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,EA	: 	: 	: 	: 	: 	: 	: 	2.3 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,EE	: 	: 	: 	: 	: 	: 	: 	2.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,EL	: 	: 	: 	: 	: 	: 	: 	1.1 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,ES	: 	: 	: 	: 	: 	: 	: 	1.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,EU27_2020	: 	: 	: 	: 	: 	: 	: 	2.3 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,FI	: 	: 	: 	: 	: 	: 	: 	6.6 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,FR	: 	: 	: 	: 	: 	: 	: 	1.4 b	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,HR	: 	: 	: 	: 	: 	: 	: 	3.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,HU	: 	: 	: 	: 	: 	: 	: 	1.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,IE	: 	: 	: 	: 	: 	: 	: 	3.9 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,IT	: 	: 	: 	: 	: 	: 	: 	1.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,LT	: 	: 	: 	: 	: 	: 	: 	2.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,LU	: 	: 	: 	: 	: 	: 	: 	1.6 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,LV	: 	: 	: 	: 	: 	: 	: 	1.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,ME	: 	: 	: 	: 	: 	: 	: 	3.0 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,MT	: 	: 	: 	: 	: 	: 	: 	5.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,NL	: 	: 	: 	: 	: 	: 	: 	4.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,NO	: 	: 	: 	: 	: 	: 	: 	4.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,PL	: 	: 	: 	: 	: 	: 	: 	2.1 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,PT	: 	: 	: 	: 	: 	: 	: 	2.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,RO	: 	: 	: 	: 	: 	: 	: 	0.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,RS	: 	: 	: 	: 	: 	: 	: 	2.7 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,SE	: 	: 	: 	: 	: 	: 	: 	6.5 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,SI	: 	: 	: 	: 	: 	: 	: 	2.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VHI,PC_ENT,SK	: 	: 	: 	: 	: 	: 	: 	1.0 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,AT	: 	: 	: 	: 	: 	: 	: 	36.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,BA	: 	: 	: 	: 	: 	: 	: 	48.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,BE	: 	: 	: 	: 	: 	: 	: 	25.5 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,BG	: 	: 	: 	: 	: 	: 	: 	56.3 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,CY	: 	: 	: 	: 	: 	: 	: 	32.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,CZ	: 	: 	: 	: 	: 	: 	: 	36.3 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,DE	: 	: 	: 	: 	: 	: 	: 	25.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,DK	: 	: 	: 	: 	: 	: 	: 	13.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,EA	: 	: 	: 	: 	: 	: 	: 	32.3 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,EE	: 	: 	: 	: 	: 	: 	: 	36.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,EL	: 	: 	: 	: 	: 	: 	: 	62.6 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,ES	: 	: 	: 	: 	: 	: 	: 	35.5 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,EU27_2020	: 	: 	: 	: 	: 	: 	: 	34.0 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,FI	: 	: 	: 	: 	: 	: 	: 	12.1 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,FR	: 	: 	: 	: 	: 	: 	: 	39.7 b	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,HR	: 	: 	: 	: 	: 	: 	: 	46.1 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,HU	: 	: 	: 	: 	: 	: 	: 	52.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,IE	: 	: 	: 	: 	: 	: 	: 	17.1 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,IT	: 	: 	: 	: 	: 	: 	: 	32.5 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,LT	: 	: 	: 	: 	: 	: 	: 	40.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,LU	: 	: 	: 	: 	: 	: 	: 	37.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,LV	: 	: 	: 	: 	: 	: 	: 	51.6 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,ME	: 	: 	: 	: 	: 	: 	: 	47.5 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,MK	: 	: 	: 	: 	: 	: 	: 	61.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,MT	: 	: 	: 	: 	: 	: 	: 	25.5 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,NL	: 	: 	: 	: 	: 	: 	: 	22.8 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,NO	: 	: 	: 	: 	: 	: 	: 	16.4 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,PL	: 	: 	: 	: 	: 	: 	: 	43.3 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,PT	: 	: 	: 	: 	: 	: 	: 	32.2 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,RO	: 	: 	: 	: 	: 	: 	: 	49.9 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,RS	: 	: 	: 	: 	: 	: 	: 	23.6 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,SE	: 	: 	: 	: 	: 	: 	: 	15.0 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,SI	: 	: 	: 	: 	: 	: 	: 	36.7 	: 
A,10-49,C10-S951_X_K,E_DI4_VLO,PC_ENT,SK	: 	: 	: 	: 	: 	: 	: 	43.9 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,AT	20.9 	17.6 b	19.0 b	11.8 b	22.3 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,BA	: 	: 	: 	10.6 b	13.7 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,BE	25.4 	22.0 b	26.6 b	19.7 b	30.7 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,BG	9.7 	8.0 b	9.6 b	6.8 b	9.5 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,CY	13.5 	9.4 b	17.2 b	10.7 b	20.8 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,CZ	14.3 	18.1 b	12.0 b	12.1 b	24.4 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,DE	16.8 	12.5 b	20.4 b	12.6 b	20.1 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,DK	34.1 	40.8 b	29.9 b	36.3 b	38.2 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,EA	16.4 	14.6 b	17.4 	13.1 	19.6 	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,EE	15.3 	17.5 b	17.0 b	14.9 b	15.4 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,EL	6.9 	15.7 b	10.2 b	6.6 b	5.2 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,ES	19.5 	19.6 b	21.4 b	10.0 b	20.3 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,EU15	16.9 	16.0 b	17.0 	14.4 	: 	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,EU27_2007	15.8 	15.1 b	16.0 	13.7 	: 	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,EU27_2020	15.7 	14.6 	16.5 	13.2 	18.7 	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,EU28	15.8 	15.1 b	16.0 	13.7 	19.2 	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,FI	25.9 	35.9 b	30.7 b	36.0 b	40.1 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,FR	15.1 	11.1 b	12.5 b	10.9 b	18.0 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,HR	15.0 	15.3 b	12.9 b	11.9 b	17.4 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,HU	10.7 	12.6 b	11.7 b	11.6 b	11.9 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,IE	17.3 	15.9 b	18.0 b	22.6 b	24.1 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,IT	10.3 	10.1 b	10.1 b	11.2 b	15.9 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,LT	19.5 	19.2 b	22.1 b	19.8 b	23.9 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,LU	19.1 	17.8 b	19.0 b	17.0 b	24.3 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,LV	9.5 	8.5 b	8.1 b	7.7 b	10.8 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,ME	: 	: 	18.8 b	13.7 b	22.6 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,MK	11.6 	12.2 b	: 	: 	: 	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,MT	21.0 	26.3 b	18.6 b	24.7 b	30.8 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,NL	32.3 	28.8 b	30.4 b	29.0 b	30.1 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,NO	29.0 	32.4 b	24.5 b	31.0 b	24.8 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,PL	10.4 	10.1 b	10.7 b	9.1 b	6.9 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,PT	13.6 	17.2 b	18.5 b	12.0 b	17.8 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,RO	8.9 	6.4 b	8.4 b	9.4 b	7.9 b	: 	: 	: 	: 
A,10-49,C10-S951_X_K,E_DI_HI,PC_ENT,RS	: 	: 	17.9 b	17.1 b	18.0 b	: 	: 	: 	: 
